
"{'pieces': [{'type': 'PAWN', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'PAWN', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 4)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}], 'action_points': {'white': 1, 'black': 3}, 'turn': 'white'}","{'action': 'upgrade_pawn', 'parameters': {'row': 4, 'col': 4, 'to': 'SHIELD'}}",in_progress
"{'pieces': [{'type': 'PAWN', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'PAWN', 'color': 'black', 'position': (0, 6)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'PAWN', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 4)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}], 'action_points': {'white': 3, 'black': 0}, 'turn': 'black'}","{'action': 'place_pawn', 'parameters': {'row': 0, 'col': 6}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'PAWN', 'color': 'black', 'position': (0, 6)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'PAWN', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 4)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}], 'action_points': {'white': 3, 'black': 0}, 'turn': 'black'}","{'action': 'upgrade_pawn', 'parameters': {'row': 0, 'col': 3, 'to': 'SHIELD'}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'PAWN', 'color': 'black', 'position': (0, 6)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'PAWN', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 4)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 3)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}], 'action_points': {'white': 0, 'black': 1}, 'turn': 'white'}","{'action': 'place_pawn', 'parameters': {'row': 3, 'col': 3}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'PAWN', 'color': 'black', 'position': (0, 6)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'PAWN', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'white', 'position': (2, 1)}, {'type': 'PAWN', 'color': 'black', 'position': (2, 4)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 3)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}], 'action_points': {'white': 0, 'black': 1}, 'turn': 'white'}","{'action': 'place_pawn', 'parameters': {'row': 2, 'col': 1}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'PAWN', 'color': 'black', 'position': (0, 6)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'PAWN', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'white', 'position': (2, 1)}, {'type': 'SHIELD', 'color': 'black', 'position': (2, 4)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 3)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}], 'action_points': {'white': 2, 'black': 1}, 'turn': 'black'}","{'action': 'upgrade_pawn', 'parameters': {'row': 2, 'col': 4, 'to': 'SHIELD'}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'PAWN', 'color': 'black', 'position': (0, 6)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'PAWN', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'white', 'position': (2, 1)}, {'type': 'SHIELD', 'color': 'black', 'position': (2, 4)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 3)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}, {'type': 'PAWN', 'color': 'white', 'position': (5, 4)}], 'action_points': {'white': 2, 'black': 2}, 'turn': 'white'}","{'action': 'place_pawn', 'parameters': {'row': 5, 'col': 4}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'PAWN', 'color': 'black', 'position': (0, 6)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'PAWN', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'white', 'position': (2, 1)}, {'type': 'SHIELD', 'color': 'black', 'position': (2, 4)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (3, 4)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}, {'type': 'PAWN', 'color': 'white', 'position': (5, 4)}], 'action_points': {'white': 4, 'black': 2}, 'turn': 'black'}","{'action': 'place_pawn', 'parameters': {'row': 3, 'col': 4}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'PAWN', 'color': 'black', 'position': (0, 6)}, {'type': 'PAWN', 'color': 'white', 'position': (1, 1)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'PAWN', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'white', 'position': (2, 1)}, {'type': 'SHIELD', 'color': 'black', 'position': (2, 4)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (3, 4)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}, {'type': 'PAWN', 'color': 'white', 'position': (5, 4)}], 'action_points': {'white': 1, 'black': 3}, 'turn': 'white'}","{'action': 'place_pawn', 'parameters': {'row': 1, 'col': 1}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'PAWN', 'color': 'black', 'position': (0, 6)}, {'type': 'SHIELD', 'color': 'white', 'position': (1, 1)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'PAWN', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'white', 'position': (2, 1)}, {'type': 'SHIELD', 'color': 'black', 'position': (2, 4)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (3, 4)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}, {'type': 'PAWN', 'color': 'white', 'position': (5, 4)}], 'action_points': {'white': 1, 'black': 3}, 'turn': 'white'}","{'action': 'upgrade_pawn', 'parameters': {'row': 1, 'col': 1, 'to': 'SHIELD'}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 6)}, {'type': 'SHIELD', 'color': 'white', 'position': (1, 1)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'PAWN', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'white', 'position': (2, 1)}, {'type': 'SHIELD', 'color': 'black', 'position': (2, 4)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (3, 4)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}, {'type': 'PAWN', 'color': 'white', 'position': (5, 4)}], 'action_points': {'white': 3, 'black': 0}, 'turn': 'black'}","{'action': 'upgrade_pawn', 'parameters': {'row': 0, 'col': 6, 'to': 'SHIELD'}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 6)}, {'type': 'SHIELD', 'color': 'white', 'position': (1, 1)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'TURRET', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'white', 'position': (2, 1)}, {'type': 'SHIELD', 'color': 'black', 'position': (2, 4)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (3, 4)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}, {'type': 'PAWN', 'color': 'white', 'position': (5, 4)}], 'action_points': {'white': 3, 'black': 0}, 'turn': 'black'}","{'action': 'upgrade_pawn', 'parameters': {'row': 1, 'col': 5, 'to': 'TURRET'}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 6)}, {'type': 'SHIELD', 'color': 'white', 'position': (1, 1)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'TURRET', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'white', 'position': (2, 1)}, {'type': 'SHIELD', 'color': 'black', 'position': (2, 4)}, {'type': 'PAWN', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'FARM', 'color': 'white', 'position': (3, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (3, 4)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}, {'type': 'PAWN', 'color': 'white', 'position': (5, 4)}], 'action_points': {'white': 0, 'black': 1}, 'turn': 'white'}","{'action': 'upgrade_pawn', 'parameters': {'row': 3, 'col': 3, 'to': 'FARM'}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 6)}, {'type': 'SHIELD', 'color': 'white', 'position': (1, 1)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'TURRET', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'white', 'position': (2, 1)}, {'type': 'SHIELD', 'color': 'black', 'position': (2, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'FARM', 'color': 'white', 'position': (3, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (3, 4)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}, {'type': 'PAWN', 'color': 'white', 'position': (5, 4)}], 'action_points': {'white': 0, 'black': 1}, 'turn': 'white'}","{'action': 'upgrade_pawn', 'parameters': {'row': 3, 'col': 1, 'to': 'TURRET'}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'KING', 'color': 'black', 'position': (0, 4)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 6)}, {'type': 'PAWN', 'color': 'black', 'position': (0, 7)}, {'type': 'SHIELD', 'color': 'white', 'position': (1, 1)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'TURRET', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'white', 'position': (2, 1)}, {'type': 'SHIELD', 'color': 'black', 'position': (2, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'FARM', 'color': 'white', 'position': (3, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (3, 4)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}, {'type': 'PAWN', 'color': 'white', 'position': (5, 4)}], 'action_points': {'white': 3, 'black': 1}, 'turn': 'black'}","{'action': 'place_pawn', 'parameters': {'row': 0, 'col': 7}}",in_progress
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 6)}, {'type': 'PAWN', 'color': 'black', 'position': (0, 7)}, {'type': 'SHIELD', 'color': 'white', 'position': (1, 1)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'TURRET', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'white', 'position': (2, 1)}, {'type': 'SHIELD', 'color': 'black', 'position': (2, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'FARM', 'color': 'white', 'position': (3, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (3, 4)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}, {'type': 'PAWN', 'color': 'white', 'position': (5, 4)}], 'action_points': {'white': 0, 'black': 2}, 'turn': 'white'}","{'action': 'fire_turret', 'parameters': {'from': (3, 1), 'to': (0, 4)}}",win
"{'pieces': [{'type': 'SHIELD', 'color': 'black', 'position': (0, 3)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 5)}, {'type': 'SHIELD', 'color': 'black', 'position': (0, 6)}, {'type': 'PAWN', 'color': 'black', 'position': (0, 7)}, {'type': 'SHIELD', 'color': 'white', 'position': (1, 1)}, {'type': 'FARM', 'color': 'black', 'position': (1, 4)}, {'type': 'TURRET', 'color': 'black', 'position': (1, 5)}, {'type': 'PAWN', 'color': 'white', 'position': (2, 1)}, {'type': 'SHIELD', 'color': 'black', 'position': (2, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (3, 1)}, {'type': 'FARM', 'color': 'white', 'position': (3, 2)}, {'type': 'FARM', 'color': 'white', 'position': (3, 3)}, {'type': 'PAWN', 'color': 'black', 'position': (3, 4)}, {'type': 'FARM', 'color': 'white', 'position': (4, 2)}, {'type': 'KING', 'color': 'white', 'position': (4, 3)}, {'type': 'SHIELD', 'color': 'white', 'position': (4, 4)}, {'type': 'TURRET', 'color': 'white', 'position': (5, 3)}, {'type': 'PAWN', 'color': 'white', 'position': (5, 4)}], 'action_points': {'white': 0, 'black': 2}, 'turn': 'white'}","{'action': 'game_over', 'winner': 'Player 1'}",win
---,End of Game,---
